set V := 3 4 5 6 7 14 15 16 24 25 26 34 35 36 43 44 45 46 47 53 54 55 56 57 64 65 66 74 75 76 84 85 86 93 94 95 96 97 13 17 18 23 27 28 32 33 37 38 39 41 42 48 49 50 51 52 58 59 60 61 62 63 67 68 69 70 71 72 73 77 78 79 80 81 82 83 88 89 90 91 92 98 99 100 ;

set SP := SpeciesA SpeciesB ;

set c := 1.80144983878872 1.39145740965631 -0.0862067165292903 0.0224584830743162 0.448759718663988 -0.144041298675314 -0.3049010181485 -0.264790401257328 -1.0658206820279 -0.341152810918904 0.409790122159029 -0.706440405497012 -0.975127272033093 -0.340513492076974 0.951671162366992 0.334076134008532 0.0154199776651719 0.65382099294561 -0.714220509800055 0.558249392048993 -0.832783326925718 -0.902838055420767 1.99302291023073 0.762622266034033 -2.23200934045147 -0.929711856898878 1.25641472652471 1.03320846410815 0.149103607144617 -1.07383332839824 -0.999574926252063 -0.393773523532358 -0.962027503312407 0.17689287333672 1.00545056739469 1.95848029177824 0.61681845882318 1.55188167299126 -0.0470017503648096 -0.50490447733387 -0.0201752203529634 -0.813534930869647 0.400441268515635 0.457714547589465 0.84329617261196 1.17290136757333 -0.671600005224514 -1.41864208367112 -0.926242089685175 0.7863109150097 0.305492596002306 -0.686647239964587 3.23647669567784 -0.428376688938061 -0.202617205697534 -1.62075923487686 -0.363225014206645 0.101422830528461 -0.324558870205533 -0.431513264098461 0.831474892289556 1.71659298472995 0.142761252684008 0.888640108413439 -0.783957683517199 0.418569629344505 -0.241632350554638 -0.0710801919770368 -0.0270894672433948 -0.691919955229997 0.0971318853942586 -0.276257322420002 0.387024735513328 -0.503246896993402 0.0688536576561577 0.17816512693681 -0.0136784473833468 -0.703944530894107 -0.208830618851121 0.162717314765298 -0.173767924649412 -0.904493061869827 1.29414508816436 0.515537555410979 ;

set E := (3,3) (4,4) (5,5) (6,6) (7,7) (14,14) (15,15) (16,16) (24,24) (25,25) (26,26) (34,34) (35,35) (36,36) (43,43) (44,44) (45,45) (46,46) (47,47) (53,53) (54,54) (55,55) (56,56) (57,57) (64,64) (65,65) (66,66) (74,74) (75,75) (76,76) (84,84) (85,85) (86,86) (93,93) (94,94) (95,95) (96,96) (97,97) (13,13) (17,17) (18,18) (23,23) (27,27) (28,28) (32,32) (33,33) (37,37) (38,38) (39,39) (41,41) (42,42) (48,48) (49,49) (50,50) (51,51) (52,52) (58,58) (59,59) (60,60) (61,61) (62,62) (63,63) (67,67) (68,68) (69,69) (70,70) (71,71) (72,72) (73,73) (77,77) (78,78) (79,79) (80,80) (81,81) (82,82) (83,83) (88,88) (89,89) (90,90) (91,91) (92,92) (98,98) (99,99) (100,100) ;

param T:= 7;

param u :=
[SpeciesA,3,*] 0 1 1 1 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,4,*] 0 1 1 1 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,5,*] 0 1 1 1 2 1 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,6,*] 0 1 1 1 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,7,*] 0 1 1 1 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,13,*] 0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,14,*] 0 1 1 1 2 1 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,15,*] 0 1 1 1 2 1 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,16,*] 0 1 1 1 2 1 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,17,*] 0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,18,*] 0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,23,*] 0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,24,*] 0 0 1 1 2 1 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,25,*] 0 1 1 1 2 1 3 1 4 1 5 0 6 0 7 0 
 [SpeciesA,26,*] 0 0 1 1 2 1 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,27,*] 0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,28,*] 0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,32,*] 0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,33,*] 0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,34,*] 0 0 1 0 2 1 3 1 4 1 5 0 6 0 7 0 
 [SpeciesA,35,*] 0 0 1 1 2 1 3 1 4 1 5 1 6 0 7 0 
 [SpeciesA,36,*] 0 0 1 0 2 1 3 1 4 1 5 0 6 0 7 0 
 [SpeciesA,37,*] 0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,38,*] 0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,39,*] 0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,41,*] 0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,42,*] 0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 
 [SpeciesA,43,*] 0 0 1 0 2 1 3 1 4 1 5 0 6 0 7 0 
 [SpeciesA,44,*] 0 0 1 0 2 1 3 1 4 1 5 1 6 0 7 0 
