set V := 2 3 4 5 6 7 8 12 13 14 15 16 17 18 22 23 24 25 26 27 31 32 33 34 35 36 37 41 42 43 44 45 46 47 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 ;
set Sp := SPA SPB ;
set E := (2,2) (2,3) (2,12) (3,2) (3,3) (3,4) (3,13) (4,3) (4,4) (4,5) (4,14) (5,4) (5,5) (5,6) (5,15) (6,5) (6,6) (6,7) (6,16) (7,6) (7,7) (7,8) (7,17) (8,7) (8,8) (8,18) (12,2) (12,12) (12,13) (12,22) (13,3) (13,12) (13,13) (13,14) (13,23) (14,4) (14,13) (14,14) (14,15) (14,24) (15,5) (15,14) (15,15) (15,16) (15,25) (16,6) (16,15) (16,16) (16,17) (16,26) (17,7) (17,16) (17,17) (17,18) (17,27) (18,8) (18,17) (18,18) (22,12) (22,22) (22,23) (22,32) (23,13) (23,22) (23,23) (23,24) (23,33) (24,14) (24,23) (24,24) (24,25) (24,34) (25,15) (25,24) (25,25) (25,26) (25,35) (26,16) (26,25) (26,26) (26,27) (26,36) (27,17) (27,26) (27,27) (27,37) (31,31) (31,32) (31,41) (32,22) (32,31) (32,32) (32,33) (32,42) (33,23) (33,32) (33,33) (33,34) (33,43) (34,24) (34,33) (34,34) (34,35) (34,44) (35,25) (35,34) (35,35) (35,36) (35,45) (36,26) (36,35) (36,36) (36,37) (36,46) (37,27) (37,36) (37,37) (37,47) (41,31) (41,41) (41,42) (41,51) (42,32) (42,42) (42,52) (43,33) (43,43) (43,53) (44,34) (44,44) (44,54) (45,35) (45,45) (45,55) (46,36) (46,46) (46,56) (47,37) (47,46) (47,47) (47,57) (51,41) (51,51) (51,52) (51,61) (52,42) (52,52) (52,62) (53,43) (53,53) (53,63) (54,44) (54,54) (54,64) (55,45) (55,55) (55,65) (56,46) (56,56) (56,66) (57,47) (57,57) (57,67) (58,57) (58,58) (58,59) (58,68) (59,58) (59,59) (59,60) (59,69) (60,59) (60,60) (60,70) (61,51) (61,61) (61,62) (61,71) (62,52) (62,61) (62,62) (62,63) (62,72) (63,53) (63,62) (63,63) (63,64) (63,73) (64,54) (64,63) (64,64) (64,65) (64,74) (65,55) (65,64) (65,65) (65,66) (65,75) (66,56) (66,65) (66,66) (66,67) (66,76) (67,57) (67,66) (67,67) (67,68) (67,77) (68,58) (68,67) (68,68) (68,69) (68,78) (69,59) (69,68) (69,69) (69,70) (69,79) (70,60) (70,69) (70,70) (70,80) (71,61) (71,71) (71,72) (71,81) (72,62) (72,71) (72,72) (72,73) (72,82) (73,63) (73,72) (73,73) (73,74) (73,83) (74,64) (74,73) (74,74) (74,75) (74,84) (75,65) (75,74) (75,75) (75,76) (75,85) (76,66) (76,75) (76,76) (76,77) (76,86) (77,67) (77,76) (77,77) (77,78) (77,87) (78,68) (78,77) (78,78) (78,79) (78,88) (79,69) (79,78) (79,79) (79,80) (79,89) (80,70) (80,79) (80,80) (80,90) (81,71) (81,81) (81,82) (81,91) (82,72) (82,81) (82,82) (82,83) (82,92) (83,73) (83,82) (83,83) (83,84) (83,93) (84,74) (84,83) (84,84) (84,85) (84,94) (85,75) (85,84) (85,85) (85,86) (85,95) (86,76) (86,85) (86,86) (86,87) (86,96) (87,77) (87,86) (87,87) (87,88) (87,97) (88,78) (88,87) (88,88) (88,89) (88,98) (89,79) (89,88) (89,89) (89,90) (89,99) (90,80) (90,89) (90,90) (90,100) (91,81) (91,91) (91,92) (92,82) (92,91) (92,92) (92,93) (93,83) (93,92) (93,93) (93,94) (94,84) (94,93) (94,94) (94,95) (95,85) (95,94) (95,95) (95,96) (96,86) (96,95) (96,96) (96,97) (97,87) (97,96) (97,97) (97,98) (98,88) (98,97) (98,98) (98,99) (99,89) (99,98) (99,99) (99,100) (100,90) (100,99) (100,100) (2,13) (3,12) (3,14) (4,13) (4,15) (5,14) (5,16) (6,15) (6,17) (7,16) (7,18) (8,17) (12,3) (12,23) (13,2) (13,4) (13,22) (13,24) (14,3) (14,5) (14,23) (14,25) (15,4) (15,6) (15,24) (15,26) (16,5) (16,7) (16,25) (16,27) (17,6) (17,8) (17,26) (18,7) (18,27) (22,13) (22,31) (22,33) (23,12) (23,14) (23,32) (23,34) (24,13) (24,15) (24,33) (24,35) (25,14) (25,16) (25,34) (25,36) (26,15) (26,17) (26,35) (26,37) (27,16) (27,18) (27,36) (31,22) (31,42) (32,23) (32,41) (32,43) (33,22) (33,24) (34,23) (34,25) (35,24) (35,26) (36,25) (36,27) (37,26) (37,46) (41,32) (41,52) (42,31) (42,33) (42,41) (42,43) (43,32) (43,34) (43,42) (43,44) (44,33) (44,35) (44,43) (44,45) (45,34) (45,36) (45,44) (45,46) (46,35) (46,37) (46,45) (46,47) (47,36) (47,56) (47,58) (51,42) (51,62) (52,51) (52,53) (52,61) (52,63) (53,52) (53,54) (53,62) (53,64) (54,53) (54,55) (54,63) (54,65) (55,54) (55,56) (55,64) (55,66) (56,55) (56,57) (56,65) (56,67) (57,46) (57,56) (57,58) (57,66) (57,68) (58,47) (58,67) (58,69) (59,68) (59,70) (60,69) (61,52) (61,72) (62,71) (62,73) (63,72) (63,74) (64,73) (64,75) (65,74) (65,76) (66,75) (66,77) (67,76) (67,78) (68,77) (68,79) (69,78) (69,80) (70,59) (70,79) (71,62) (71,82) (72,61) (72,63) (72,81) (72,83) (73,62) (73,64) (73,82) (73,84) (74,63) (74,65) (74,83) (74,85) (75,64) (75,66) (75,84) (75,86) (76,65) (76,67) (76,85) (76,87) (77,66) (77,68) (77,86) (77,88) (78,67) (78,69) (78,87) (78,89) (79,68) (79,70) (79,88) (79,90) (80,69) (80,89) (81,72) (81,92) (82,71) (82,73) (82,91) (82,93) (83,72) (83,74) (83,92) (83,94) (84,73) (84,75) (84,93) (84,95) (85,74) (85,76) (85,94) (85,96) (86,75) (86,77) (86,95) (86,97) (87,76) (87,78) (87,96) (87,98) (88,77) (88,79) (88,97) (88,99) (89,78) (89,80) (89,98) (89,100) (90,79) (90,99) (91,82) (92,81) (92,83) (93,82) (93,84) (94,83) (94,85) (95,84) (95,86) (96,85) (96,87) (97,86) (97,88) (98,87) (98,89) (99,88) (99,90) (100,89) ;
param T:= 7;
param alpha :=
[SPA,2,*] 0 1.71394610475359 1 1.71394610475359 2 0.856973052376794 3 0 4 0 5 0 6 0 7 0 
 [SPA,3,*] 0 2.57091915713038 1 2.57091915713038 2 1.28545957856519 3 0 4 0 5 0 6 0 7 0 
 [SPA,4,*] 0 3.42789220950718 1 3.42789220950718 2 1.71394610475359 3 0 4 0 5 0 6 0 7 0 
 [SPA,5,*] 0 4.28486526188397 1 4.28486526188397 2 2.14243263094199 3 0 4 0 5 0 6 0 7 0 
 [SPA,6,*] 0 3.42789220950718 1 3.42789220950718 2 1.71394610475359 3 0 4 0 5 0 6 0 7 0 
 [SPA,7,*] 0 2.57091915713038 1 2.57091915713038 2 1.28545957856519 3 0 4 0 5 0 6 0 7 0 
 [SPA,8,*] 0 1.71394610475359 1 1.71394610475359 2 0.856973052376794 3 0 4 0 5 0 6 0 7 0 
 [SPA,12,*] 0 0.856973052376794 1 0.856973052376794 2 0.428486526188397 3 0 4 0 5 0 6 0 7 0 
 [SPA,13,*] 0 1.71394610475359 1 1.92818936784779 2 1.28545957856519 3 0.428486526188397 4 0.428486526188397 5 0.357072105156998 6 0.142828842062799 7 0 
 [SPA,14,*] 0 2.57091915713038 1 2.99940568331878 2 2.14243263094199 3 0.856973052376794 4 0.856973052376795 5 0.714144210313995 6 0.285657684125598 7 0 
 [SPA,15,*] 0 3.42789220950718 1 4.28486526188397 2 3.42789220950718 3 1.71394610475359 4 1.71394610475359 5 1.42828842062799 6 0.571315368251196 7 0 
 [SPA,16,*] 0 2.57091915713038 1 2.99940568331878 2 2.14243263094199 3 0.856973052376794 4 0.856973052376795 5 0.714144210313995 6 0.285657684125598 7 0 
 [SPA,17,*] 0 1.71394610475359 1 1.92818936784779 2 1.28545957856519 3 0.428486526188397 4 0.428486526188397 5 0.357072105156998 6 0.142828842062799 7 0 
 [SPA,18,*] 0 0.856973052376794 1 0.856973052376794 2 0.428486526188397 3 0 4 0 5 0 6 0 7 0 
 [SPA,22,*] 0 0.428486526188397 1 0.642729789282596 2 0.642729789282596 3 0.428486526188397 4 0.428486526188397 5 0.357072105156998 6 0.142828842062799 7 0 
 [SPA,23,*] 0 0.856973052376794 1 1.28545957856519 2 1.28545957856519 3 0.856973052376794 4 0.856973052376795 5 0.714144210313995 6 0.285657684125598 7 0 
 [SPA,24,*] 0 1.71394610475359 1 2.57091915713038 2 2.57091915713038 3 1.71394610475359 4 1.71394610475359 5 1.42828842062799 6 0.571315368251196 7 0 
 [SPA,25,*] 0 2.57091915713038 1 3.85637873569557 2 3.85637873569557 3 2.57091915713038 4 2.57091915713038 5 2.14243263094199 6 0.856973052376795 7 0 
 [SPA,26,*] 0 1.71394610475359 1 2.57091915713038 2 2.57091915713038 3 1.71394610475359 4 1.71394610475359 5 1.42828842062799 6 0.571315368251196 7 0 
 [SPA,27,*] 0 0.856973052376794 1 1.28545957856519 2 1.28545957856519 3 0.856973052376794 4 0.856973052376795 5 0.714144210313995 6 0.285657684125598 7 0 
 [SPA,31,*] 0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 
 [SPA,32,*] 0 0 1 0.428486526188397 2 0.856973052376794 3 0.856973052376794 4 0.856973052376795 5 0.714144210313995 6 0.285657684125598 7 0 
 [SPA,33,*] 0 0.428486526188397 1 1.28545957856519 2 1.92818936784779 3 1.71394610475359 4 1.71394610475359 5 1.42828842062799 6 0.571315368251196 7 0 
 [SPA,34,*] 0 0.856973052376794 1 2.14243263094199 2 2.99940568331878 3 2.57091915713038 4 2.57091915713038 5 2.14243263094199 6 0.856973052376795 7 0 
 [SPA,35,*] 0 1.71394610475359 1 3.42789220950718 2 4.28486526188397 3 3.42789220950718 4 3.42789220950718 5 2.85657684125598 6 1.14263073650239 7 0 
 [SPA,36,*] 0 0.856973052376794 1 2.14243263094199 2 2.99940568331878 3 2.57091915713038 4 2.57091915713038 5 2.14243263094199 6 0.856973052376795 7 0 
 [SPA,37,*] 0 0.428486526188397 1 1.28545957856519 2 1.92818936784779 3 1.71394610475359 4 1.71394610475359 5 1.42828842062799 6 0.571315368251196 7 0 
 [SPA,41,*] 0 0 1 0.214243263094199 2 0.428486526188397 3 0.428486526188397 4 0.428486526188397 5 0.357072105156998 6 0.142828842062799 7 0 
 [SPA,42,*] 0 0 1 0.856973052376794 2 1.71394610475359 3 1.71394610475359 4 1.71394610475359 5 1.42828842062799 6 0.571315368251196 7 0 
 [SPA,43,*] 0 0 1 1.28545957856519 2 2.57091915713038 3 2.57091915713038 4 2.57091915713038 5 2.14243263094199 6 0.856973052376795 7 0 
 [SPA,44,*] 0 0 1 1.71394610475359 2 3.42789220950718 3 3.42789220950718 4 3.42789220950718 5 2.85657684125598 6 1.14263073650239 7 0 
 [SPA,45,*] 0 0 1 2.14243263094199 2 4.28486526188397 3 4.28486526188397 4 4.28486526188397 5 3.57072105156998 6 1.42828842062799 7 0 
 [SPA,46,*] 0 0 1 1.71394610475359 2 3.42789220950718 3 3.42789220950718 4 3.42789220950718 5 2.85657684125598 6 1.14263073650239 7 0 
 [SPA,47,*] 0 0 1 1.28545957856519 2 2.57091915713038 3 2.57091915713038 4 2.57091915713038 5 2.14243263094199 6 0.856973052376795 7 0 
 [SPA,51,*] 0 0 1 0.214243263094199 2 0.428486526188397 3 0.428486526188397 4 0.428486526188397 5 0.357072105156998 6 0.142828842062799 7 0 
 [SPA,52,*] 0 0 1 0.856973052376794 2 1.71394610475359 3 1.71394610475359 4 1.71394610475359 5 1.42828842062799 6 0.571315368251196 7 0 
 [SPA,53,*] 0 0 1 1.28545957856519 2 2.57091915713038 3 2.57091915713038 4 2.57091915713038 5 2.14243263094199 6 0.856973052376795 7 0 
 [SPA,54,*] 0 0 1 1.71394610475359 2 3.42789220950718 3 3.42789220950718 4 3.42789220950718 5 2.85657684125598 6 1.14263073650239 7 0 
 [SPA,55,*] 0 0 1 2.14243263094199 2 4.28486526188397 3 4.28486526188397 4 4.28486526188397 5 3.57072105156998 6 1.42828842062799 7 0 
 [SPA,56,*] 0 0 1 1.71394610475359 2 3.42789220950718 3 3.42789220950718 4 3.42789220950718 5 2.85657684125598 6 1.14263073650239 7 0 
 [SPA,57,*] 0 0 1 1.28545957856519 2 2.57091915713038 3 2.57091915713038 4 2.57091915713038 5 2.14243263094199 6 0.856973052376795 7 0 
